Timestamp,X,Y,Z
26-Jul-2023 13:28:26.924,4.261679,-11.643003,-2.252944
26-Jul-2023 13:28:27.004,-1.836353,-9.358934,-2.844312
26-Jul-2023 13:28:27.084,-0.612916,-8.669404,-1.434127
26-Jul-2023 13:28:27.164,-0.083797,-9.291897,-1.608904
26-Jul-2023 13:28:27.244,-2.047042,-8.753201,-2.590526
26-Jul-2023 13:28:27.324,-1.893813,-11.927913,-3.083732
26-Jul-2023 13:28:27.404,-1.968034,-7.280767,2.173935
26-Jul-2023 13:28:27.484,-4.209007,-14.185645,-1.752556
26-Jul-2023 13:28:27.564,-2.094927,-7.501034,-0.038307
26-Jul-2023 13:28:27.644,-0.758962,-6.983886,-0.778116
26-Jul-2023 13:28:27.724,-3.53863,-9.23683,-1.086968
26-Jul-2023 13:28:27.804,-7.809886,-7.905654,-1.441309
26-Jul-2023 13:28:27.884,0.414197,-8.200141,-0.387861
26-Jul-2023 13:28:27.964,0.076614,-10.156203,0.407014
26-Jul-2023 13:28:28.044,-1.197101,-5.695806,-1.508347
26-Jul-2023 13:28:28.124,-1.941698,-10.220847,-1.130063
26-Jul-2023 13:28:28.204,-1.154005,-8.779537,-1.156399
26-Jul-2023 13:28:28.284,0.488417,-10.177752,-3.550601
26-Jul-2023 13:28:28.364,-1.932121,-9.121908,-3.442862
26-Jul-2023 13:28:28.444,-2.358289,-10.903194,-3.617639
26-Jul-2023 13:28:28.524,-0.766145,-8.5473,1.778892
26-Jul-2023 13:28:28.604,-4.714183,-10.110714,-1.115698
26-Jul-2023 13:28:28.684,-3.667917,-8.700529,0.098162
26-Jul-2023 13:28:28.764,-0.533907,-7.740454,-2.236184
26-Jul-2023 13:28:28.844,-4.247314,-9.07163,-1.149217
26-Jul-2023 13:28:28.924,-6.002264,-7.754819,-0.162806
26-Jul-2023 13:28:29.004,2.264915,-7.852982,-2.686294
26-Jul-2023 13:28:29.084,1.553837,-11.362882,-0.141258
26-Jul-2023 13:28:29.164,-1.35033,-7.429208,-1.292869
26-Jul-2023 13:28:29.244,0.617704,-9.718064,-0.481235
26-Jul-2023 13:28:29.324,-0.294487,-8.927979,-2.152387
26-Jul-2023 13:28:29.404,-1.039083,-9.399636,-3.3447
26-Jul-2023 13:28:29.484,-1.254562,-8.832211,-4.395754
26-Jul-2023 13:28:29.564,-0.940921,-10.263943,-3.53863
26-Jul-2023 13:28:29.644,2.48997,-12.023681,1.223437
26-Jul-2023 13:28:29.724,-4.070143,-7.682993,-0.19393
26-Jul-2023 13:28:29.804,-3.622427,-8.135497,0.328006
26-Jul-2023 13:28:29.884,0.069432,-8.647857,-1.640028
26-Jul-2023 13:28:29.964,-10.089166,-10.371682,-5.118803
26-Jul-2023 13:28:30.044,-6.059724,-20.949265,-0.390255
26-Jul-2023 13:28:30.124,-0.397437,-7.070077,-2.408567
26-Jul-2023 13:28:30.204,0.181959,-9.794679,-3.517082
26-Jul-2023 13:28:30.284,-1.101333,-9.919178,-2.913743
26-Jul-2023 13:28:30.364,-0.23942,-9.057265,-1.96564
26-Jul-2023 13:28:30.444,1.242591,-9.514558,-2.343924
26-Jul-2023 13:28:30.524,-1.340753,-7.747637,-2.633622
26-Jul-2023 13:28:30.604,-2.209848,-10.409989,-2.087744
26-Jul-2023 13:28:30.684,-1.086968,-8.058883,1.288081
26-Jul-2023 13:28:30.764,-2.693477,-13.103466,-1.115698
26-Jul-2023 13:28:30.844,-2.468422,-7.182605,0.708684
26-Jul-2023 13:28:30.924,-2.226608,-6.797139,-1.659182
26-Jul-2023 13:28:31.004,-3.260903,-8.767567,-0.797269
26-Jul-2023 13:28:31.084,-7.565677,-8.53054,-3.873818
26-Jul-2023 13:28:31.164,2.861071,-13.76666,-2.317587
26-Jul-2023 13:28:31.244,-0.093374,-11.853693,-0.457293
26-Jul-2023 13:28:31.324,1.055843,-7.055712,-0.986411
26-Jul-2023 13:28:31.404,0.213084,-8.904037,-1.233014
26-Jul-2023 13:28:31.484,-0.560243,-8.339005,-2.918532
26-Jul-2023 13:28:31.564,-0.031125,-10.673351,-2.53546
26-Jul-2023 13:28:31.644,-3.248932,-9.555259,-3.452439
26-Jul-2023 13:28:31.724,-3.77805,-11.650186,-3.153164
26-Jul-2023 13:28:31.804,-0.70629,-7.910442,1.429338
26-Jul-2023 13:28:31.884,-2.877831,-12.919112,-2.171541
26-Jul-2023 13:28:31.964,-4.527435,-8.561666,0.919373
26-Jul-2023 13:28:32.044,-0.557849,-7.690176,-1.465251
26-Jul-2023 13:28:32.124,-6.452374,-8.281544,-2.03986
26-Jul-2023 13:28:32.204,-9.428367,-9.868899,1.37906
26-Jul-2023 13:28:32.284,4.91769,-3.65834,-4.132392
26-Jul-2023 13:28:32.364,0.25618,-13.292608,-3.598485
26-Jul-2023 13:28:32.444,-1.47004,-10.673351,-3.61285
26-Jul-2023 13:28:32.524,-0.136469,-9.900024,-2.336741
26-Jul-2023 13:28:32.604,1.194707,-8.695741,-2.511518
26-Jul-2023 13:28:32.684,-1.594538,-8.76996,-2.331953
26-Jul-2023 13:28:32.764,-1.199495,-8.140285,-3.081338
26-Jul-2023 13:28:32.844,-1.21386,-9.442732,-1.017536
26-Jul-2023 13:28:32.924,-1.029507,-13.747506,0.624887
26-Jul-2023 13:28:33.004,-3.641581,-5.489904,0.881066
26-Jul-2023 13:28:33.084,-2.681506,-8.403648,-1.163582
26-Jul-2023 13:28:33.164,-2.176329,-8.248025,-1.391031
26-Jul-2023 13:28:33.244,-9.629479,-10.967838,-4.429273
26-Jul-2023 13:28:33.324,-5.185841,-13.417107,1.364695
26-Jul-2023 13:28:33.404,-0.711078,-4.647145,-0.876278
26-Jul-2023 13:28:33.484,2.887407,-10.802638,-5.568913
26-Jul-2023 13:28:33.564,-1.910573,-9.969456,-3.155558
26-Jul-2023 13:28:33.644,-0.387861,-10.263943,-2.770091
26-Jul-2023 13:28:33.724,-0.545878,-10.230424,-2.051831
26-Jul-2023 13:28:33.804,-2.147599,-7.730877,-3.145981
26-Jul-2023 13:28:33.884,-2.363077,-8.415619,-3.153164
26-Jul-2023 13:28:33.964,-0.943315,-9.114726,-1.446098
26-Jul-2023 13:28:34.044,-0.007183,-14.618996,-1.707066
26-Jul-2023 13:28:34.124,-3.617639,-6.373365,0.732626
26-Jul-2023 13:28:34.204,-1.534683,-8.197746,-0.241814
26-Jul-2023 13:28:34.284,-1.70946,-8.537724,-0.873884
26-Jul-2023 13:28:34.364,-9.959879,-9.208099,-6.078878
26-Jul-2023 13:28:34.444,5.997475,-15.136143,-2.844312
26-Jul-2023 13:28:34.524,-0.746991,-10.603919,-0.45011
26-Jul-2023 13:28:34.604,-1.23062,-5.779603,-1.091756
26-Jul-2023 13:28:34.684,-0.150835,-9.495404,-0.521936
26-Jul-2023 13:28:34.764,0.146046,-9.892841,-2.509123
26-Jul-2023 13:28:34.844,-0.488417,-10.098742,-4.288015
26-Jul-2023 13:28:34.924,-2.791639,-8.185776,-2.932897
26-Jul-2023 13:28:35.004,-1.917756,-10.151415,-3.102885
26-Jul-2023 13:28:35.084,1.958457,-12.72997,-1.273715
26-Jul-2023 13:28:35.164,-3.667917,-8.339005,0.248997
26-Jul-2023 13:28:35.244,-0.782904,-7.733272,-1.130063
26-Jul-2023 13:28:35.324,0.888249,-8.659827,0.098162
26-Jul-2023 13:28:35.404,-12.136209,-10.876859,-7.615956
26-Jul-2023 13:28:35.484,-1.910573,-22.270864,-0.665588
26-Jul-2023 13:28:35.564,-1.580173,-8.839393,-0.062249
26-Jul-2023 13:28:35.644,0.323217,-7.19697,-4.237737
26-Jul-2023 13:28:35.724,-0.785298,-10.09156,-1.417367
26-Jul-2023 13:28:35.804,-0.416591,-9.188946,-2.15957
26-Jul-2023 13:28:35.884,0.076614,-10.508151,-3.143587
26-Jul-2023 13:28:35.964,-2.425326,-8.221688,-2.892196
26-Jul-2023 13:28:36.044,-2.20506,-10.668563,-2.377442
26-Jul-2023 13:28:36.124,-1.060631,-7.414843,0.85473
26-Jul-2023 13:28:36.204,-1.843535,-13.424289,-0.069432
26-Jul-2023 13:28:36.284,-2.726996,-9.018958,-0.730232
26-Jul-2023 13:28:36.364,-0.852336,-8.173804,-0.490811
26-Jul-2023 13:28:36.444,-2.03986,-8.252813,-0.565032
26-Jul-2023 13:28:36.524,-8.583213,-8.116343,-2.501941
26-Jul-2023 13:28:36.604,4.900931,-8.386889,-2.015918
26-Jul-2023 13:28:36.684,-0.835576,-11.408371,0.059855
26-Jul-2023 13:28:36.764,-1.87466,-7.21373,-1.702277
26-Jul-2023 13:28:36.844,-0.866701,-9.533711,-0.993594
26-Jul-2023 13:28:36.924,-1.302446,-9.361329,-1.668759
26-Jul-2023 13:28:37.004,-0.040701,-9.627085,-3.739743
26-Jul-2023 13:28:37.084,-1.223437,-9.782708,-3.58412
26-Jul-2023 13:28:37.164,-3.931279,-9.617508,-3.366248
26-Jul-2023 13:28:37.244,1.146823,-10.692505,1.826776
26-Jul-2023 13:28:37.324,-4.8722,-8.616732,-1.651999
26-Jul-2023 13:28:37.404,-4.036624,-7.996634,-0.296881
26-Jul-2023 13:28:37.484,0.802058,-8.056489,-1.970428
26-Jul-2023 13:28:37.564,-8.305486,-9.414001,-5.446809
26-Jul-2023 13:28:37.644,-1.893813,-12.150574,2.372654
26-Jul-2023 13:28:37.724,-2.011129,-3.325546,-1.012747
26-Jul-2023 13:28:37.804,-0.97444,-11.504139,-1.970428
26-Jul-2023 13:28:37.884,-0.667982,-9.184157,-2.372654
26-Jul-2023 13:28:37.964,-0.399832,-9.935937,-1.276109
26-Jul-2023 13:28:38.044,1.151611,-9.035717,-2.825158
26-Jul-2023 13:28:38.124,1.307234,-9.560047,-3.028665
26-Jul-2023 13:28:38.204,-1.522712,-9.342175,-4.517859
26-Jul-2023 13:28:38.284,-0.696713,-6.670246,-1.024718
26-Jul-2023 13:28:38.364,-1.479617,-14.5759,-2.698265
26-Jul-2023 13:28:38.443,-1.620875,-7.536947,-1.841141
26-Jul-2023 13:28:38.524,-1.951274,-8.264784,-0.790087
26-Jul-2023 13:28:38.604,-1.010353,-8.8777,-0.347159
26-Jul-2023 13:28:38.684,-6.100426,-9.308656,-4.481946
26-Jul-2023 13:28:38.764,-2.60968,-14.281413,2.494758
26-Jul-2023 13:28:38.844,-0.749385,-3.169923,-1.723825
26-Jul-2023 13:28:38.924,0.857124,-11.154586,-0.905008
26-Jul-2023 13:28:39.004,-1.649605,-8.619126,-1.723825
26-Jul-2023 13:28:39.084,-0.402226,-9.203311,-1.118092
26-Jul-2023 13:28:39.164,0.160412,-9.193734,-2.80361
26-Jul-2023 13:28:39.244,0.100556,-10.378864,-2.94008
26-Jul-2023 13:28:39.324,-2.705448,-8.947132,-3.955221
26-Jul-2023 13:28:39.404,-3.895366,-9.241618,-1.82917
26-Jul-2023 13:28:39.484,-0.21069,-15.660473,-5.851429
26-Jul-2023 13:28:39.564,-4.077325,-8.573636,-2.530671
26-Jul-2023 13:28:39.644,0.708684,-8.868123,-2.616863
26-Jul-2023 13:28:39.724,-1.165976,-7.187394,-1.70946
26-Jul-2023 13:28:39.804,-2.11408,-8.456321,-1.941698
26-Jul-2023 13:28:39.884,-5.228937,-10.876859,-5.157111
26-Jul-2023 13:28:39.964,-2.657564,-15.672444,0.857124
26-Jul-2023 13:28:40.044,-3.957615,-7.25922,-0.3304
26-Jul-2023 13:28:40.124,2.164358,-12.152967,-4.539406
26-Jul-2023 13:28:40.204,0.68953,-10.874464,-1.362301
26-Jul-2023 13:28:40.284,0.986411,-11.161768,-2.111686
26-Jul-2023 13:28:40.364,-0.430956,-9.090784,-3.450045
26-Jul-2023 13:28:40.444,-3.004723,-9.016563,-2.600103
26-Jul-2023 13:28:40.524,-3.689465,-11.724405,-3.677494
26-Jul-2023 13:28:40.604,2.176329,-10.204087,-1.137246
26-Jul-2023 13:28:40.683,-3.392584,-10.85531,-2.226608
26-Jul-2023 13:28:40.764,-3.124433,-9.210494,-1.96564
26-Jul-2023 13:28:40.844,-0.459687,-8.140285,-3.306392
26-Jul-2023 13:28:40.924,-4.757279,-9.212888,-0.957681
26-Jul-2023 13:28:41.004,-1.297657,-8.446744,-4.908113
26-Jul-2023 13:28:41.084,0.093374,-18.526333,-3.349488
26-Jul-2023 13:28:41.164,1.209072,-6.895301,0.909797
26-Jul-2023 13:28:41.244,-3.318364,-6.337452,-1.522712
26-Jul-2023 13:28:41.324,0.962469,-10.34774,-0.852336
26-Jul-2023 13:28:41.404,1.242591,-8.8777,-2.815581
26-Jul-2023 13:28:41.484,-0.751779,-8.511387,-4.355053
26-Jul-2023 13:28:41.564,-1.163582,-10.072407,-3.904943
26-Jul-2023 13:28:41.644,-2.549825,-8.001422,0.260968
26-Jul-2023 13:28:41.724,-2.181118,-14.551958,-2.667141
26-Jul-2023 13:28:41.804,-3.193865,-8.568848,1.005565
26-Jul-2023 13:28:41.884,-2.375048,-6.715736,-0.907402
26-Jul-2023 13:28:41.964,-0.299275,-8.458714,-0.292093
26-Jul-2023 13:28:42.044,-11.614272,-10.335769,-6.967127
26-Jul-2023 13:28:42.124,-1.606509,-17.135302,0.31364
26-Jul-2023 13:28:42.204,0.653617,-5.279215,-1.584962
26-Jul-2023 13:28:42.284,1.51553,-12.136209,-5.257667
26-Jul-2023 13:28:42.364,-0.708684,-10.651803,-2.755726
26-Jul-2023 13:28:42.444,0.09098,-10.536881,-2.784456
26-Jul-2023 13:28:42.524,0.37589,-10.364499,-3.378219
26-Jul-2023 13:28:42.604,-4.774038,-7.034164,-2.573767
26-Jul-2023 13:28:42.684,-2.614468,-9.516952,-2.360683
26-Jul-2023 13:28:42.764,-0.931344,-9.303867,1.201889
26-Jul-2023 13:28:42.844,-3.873818,-12.389994,0.993594
26-Jul-2023 13:28:42.924,-1.944092,-8.702923,-1.067814
26-Jul-2023 13:28:43.004,-1.673547,-8.281544,-1.142034
26-Jul-2023 13:28:43.084,-4.302381,-7.445967,-1.319205
26-Jul-2023 13:28:43.164,-6.373365,-7.702147,-3.557784
26-Jul-2023 13:28:43.244,0.517148,-19.460072,-3.845088
26-Jul-2023 13:28:43.324,-1.891419,-12.157756,0.821211
26-Jul-2023 13:28:43.404,0.591368,-5.2026,-2.626439
26-Jul-2023 13:28:43.484,-0.730232,-9.057265,-0.675165
26-Jul-2023 13:28:43.564,-0.035913,-9.981427,-2.568978
26-Jul-2023 13:28:43.644,-0.339977,-10.960655,-3.275268
26-Jul-2023 13:28:43.724,-2.983175,-7.00304,-3.655946
26-Jul-2023 13:28:43.804,-3.421314,-9.940725,-3.708618
26-Jul-2023 13:28:43.884,1.881842,-14.805743,-3.222595
26-Jul-2023 13:28:43.964,-4.390966,-7.170634,-0.011971
26-Jul-2023 13:28:44.044,-1.355118,-8.511387,-0.371101
26-Jul-2023 13:28:44.124,-0.356736,-8.300697,-0.727837
26-Jul-2023 13:28:44.204,-12.945449,-9.821015,-6.497863
26-Jul-2023 13:28:44.284,0.217872,-19.244593,-3.58412
26-Jul-2023 13:28:44.364,-2.202666,-7.963115,-0.749385
26-Jul-2023 13:28:44.444,-1.400608,-9.002198,-3.699042
26-Jul-2023 13:28:44.524,-0.931344,-10.15381,-2.229002
26-Jul-2023 13:28:44.604,0.138864,-9.433155,-2.485181
26-Jul-2023 13:28:44.684,1.412579,-9.660604,-3.222595
26-Jul-2023 13:28:44.764,-1.831564,-10.014946,-2.906561
26-Jul-2023 13:28:44.844,-3.102885,-9.090784,-3.519476
26-Jul-2023 13:28:44.924,-0.837971,-6.916849,0.596156
26-Jul-2023 13:28:45.004,-3.481169,-12.8832,-0.390255
26-Jul-2023 13:28:45.084,-2.41575,-10.84334,-1.819593
26-Jul-2023 13:28:45.164,1.678335,-8.949526,-3.361459
26-Jul-2023 13:28:45.244,-4.525041,-7.36217,-0.97444
26-Jul-2023 13:28:45.324,-3.385401,-8.365341,-3.078943
26-Jul-2023 13:28:45.404,0.167594,-10.407595,-2.092532
26-Jul-2023 13:28:45.484,-0.098162,-12.35887,-0.639252
26-Jul-2023 13:28:45.564,-2.329558,-7.659051,-0.220267
26-Jul-2023 13:28:45.644,0.380678,-8.772355,-0.366313
26-Jul-2023 13:28:45.724,0.967257,-8.983045,-2.23379
26-Jul-2023 13:28:45.804,-0.110133,-10.25676,-3.670311
26-Jul-2023 13:28:45.884,-1.94888,-8.42759,-4.560954
26-Jul-2023 13:28:45.964,-3.205836,-8.702923,-2.841918
26-Jul-2023 13:28:46.044,-0.991199,-16.637308,-3.210624
26-Jul-2023 13:28:46.124,-3.758897,-6.241684,-2.293645
26-Jul-2023 13:28:46.204,-1.819593,-10.371682,-0.90022
26-Jul-2023 13:28:46.284,-0.565032,-8.62152,-1.240196
26-Jul-2023 13:28:46.364,-7.489063,-8.406042,-4.134786
26-Jul-2023 13:28:46.444,1.750161,-9.91439,-1.510741
26-Jul-2023 13:28:46.524,-3.564966,-3.378219,-0.979228
26-Jul-2023 13:28:46.604,5.307945,-12.330139,-0.253785
26-Jul-2023 13:28:46.684,-5.231331,-13.666103,-1.647211
26-Jul-2023 13:28:46.764,-5.343858,-10.002975,-5.770026
26-Jul-2023 13:28:46.844,-3.763685,-1.556231,-3.234566
26-Jul-2023 13:28:46.924,-4.209007,-1.13964,-0.311246
26-Jul-2023 13:28:47.004,-2.082955,-17.190369,2.207454
26-Jul-2023 13:28:47.084,-7.165846,-14.69561,-3.375824
26-Jul-2023 13:28:47.164,-0.062249,-5.080496,-1.620875
26-Jul-2023 13:28:47.244,1.549049,3.73256,-0.864307
26-Jul-2023 13:28:47.324,6.495469,-36.918591,-1.458069
26-Jul-2023 13:28:47.404,-4.807557,-14.506468,-4.582502
26-Jul-2023 13:28:47.484,-9.44752,-12.282255,-4.965574
26-Jul-2023 13:28:47.564,-7.072472,2.303222,-3.363853
26-Jul-2023 13:28:47.644,1.980005,1.434127,0.050278
26-Jul-2023 13:28:47.724,1.015141,-38.209064,-6.069301
26-Jul-2023 13:28:47.804,-9.708488,-15.251065,-4.185065
26-Jul-2023 13:28:47.884,-2.537854,-3.785233,-2.86586
26-Jul-2023 13:28:47.964,8.329428,0.794875,-0.117316
26-Jul-2023 13:28:48.044,5.073313,-16.654066,-12.430696
26-Jul-2023 13:28:48.124,-5.21936,-13.359646,-8.992621
26-Jul-2023 13:28:48.204,-5.566519,-11.908759,-8.336611
26-Jul-2023 13:28:48.284,-4.424485,3.069367,-1.898602
26-Jul-2023 13:28:48.364,1.429338,3.035848,1.774103
26-Jul-2023 13:28:48.444,-12.780249,-51.116207,-6.114791
26-Jul-2023 13:28:48.524,-6.394913,-7.098808,-6.821081
26-Jul-2023 13:28:48.604,-0.201113,-3.998317,-4.869806
26-Jul-2023 13:28:48.684,-2.772485,-3.976769,-0.76375
26-Jul-2023 13:28:48.764,7.108385,-24.368185,-6.871359
26-Jul-2023 13:28:48.844,-0.289698,-6.471527,-6.335058
26-Jul-2023 13:28:48.924,-4.977545,-15.016433,-10.623073
26-Jul-2023 13:28:49.004,-9.045294,-8.662222,-10.225636
26-Jul-2023 13:28:49.084,-4.027047,11.374852,2.664747
26-Jul-2023 13:28:49.164,-1.584962,-2.317587,-0.031125
26-Jul-2023 13:28:49.244,-13.876793,-27.073633,1.836353
26-Jul-2023 13:28:49.324,-3.971981,-16.019604,0.871489
26-Jul-2023 13:28:49.404,-2.765303,1.369483,-4.086902
26-Jul-2023 13:28:49.484,1.326388,-2.588132,4.197036
26-Jul-2023 13:28:49.564,-3.074155,-17.836803,-7.486669
26-Jul-2023 13:28:49.644,-10.113108,-18.327614,-10.340557
26-Jul-2023 13:28:49.724,-2.293645,-3.150769,-2.56419
26-Jul-2023 13:28:49.804,-2.746149,5.41329,2.181118
26-Jul-2023 13:28:49.884,-12.583924,-40.56496,-25.491066
26-Jul-2023 13:28:49.964,-8.295909,-8.14268,-7.953538
26-Jul-2023 13:28:50.044,-1.656788,-2.166753,-3.682282
26-Jul-2023 13:28:50.124,-0.617704,-1.489193,-0.852336
26-Jul-2023 13:28:50.204,3.775656,-22.534225,-6.521805
26-Jul-2023 13:28:50.284,-3.423708,-16.701952,-5.125986
26-Jul-2023 13:28:50.364,-5.985504,-12.571953,-5.801151
26-Jul-2023 13:28:50.444,-5.65271,1.642422,-1.266533
26-Jul-2023 13:28:50.524,-0.727837,1.21386,1.757344
26-Jul-2023 13:28:50.604,-12.097901,-40.236954,-7.074866
26-Jul-2023 13:28:50.684,-10.156203,-14.992491,-4.666299
26-Jul-2023 13:28:50.764,0.778116,0.126893,-3.318364
26-Jul-2023 13:28:50.844,1.73819,-0.749385,-0.275333
26-Jul-2023 13:28:50.924,-0.830788,-25.835831,-2.889802
26-Jul-2023 13:28:51.004,-6.555324,-20.949265,-10.383653
26-Jul-2023 13:28:51.084,-6.959944,-13.00291,-3.002329
26-Jul-2023 13:28:51.164,-4.237737,3.945644,-2.633622
26-Jul-2023 13:28:51.244,-7.163452,-8.025364,4.611232
26-Jul-2023 13:28:51.324,-7.94875,-10.232818,2.013524
26-Jul-2023 13:28:51.404,-6.291962,-8.159439,-4.307169
26-Jul-2023 13:28:51.484,0.069432,-1.098939,-0.509965
26-Jul-2023 13:28:51.564,0.270545,-2.372654,2.554613
26-Jul-2023 13:28:51.644,-1.268927,-18.081011,-3.20823
26-Jul-2023 13:28:51.724,-8.760384,-16.596605,-7.747637
26-Jul-2023 13:28:51.804,-10.625467,-5.360618,-0.186748
26-Jul-2023 13:28:51.884,-1.769315,2.312799,-1.49877
26-Jul-2023 13:28:51.964,-0.1652,-15.804126,-7.302315
26-Jul-2023 13:28:52.044,-9.478644,-9.342175,3.811569
26-Jul-2023 13:28:52.124,-4.115633,-5.319916,-5.77242
26-Jul-2023 13:28:52.204,5.142745,2.049437,-1.362301
26-Jul-2023 13:28:52.284,3.936068,-8.549694,-10.187328
26-Jul-2023 13:28:52.364,-5.815516,-18.698715,-1.716643
26-Jul-2023 13:28:52.444,-3.289633,-16.029181,-8.274361
26-Jul-2023 13:28:52.524,-10.01734,-5.336676,-4.994305
26-Jul-2023 13:28:52.604,-4.230555,3.450045,-2.092532
26-Jul-2023 13:28:52.684,0.560243,-14.982914,-6.756437
26-Jul-2023 13:28:52.764,-8.552089,-14.039598,1.781286
26-Jul-2023 13:28:52.844,-3.44765,-6.667852,-3.579332
26-Jul-2023 13:28:52.924,2.094927,2.650381,2.164358
26-Jul-2023 13:28:53.004,3.766079,-5.432444,15.519216
26-Jul-2023 13:28:53.084,-0.086191,-12.703634,-5.018247
26-Jul-2023 13:28:53.164,-15.313314,-21.176714,-13.611036
26-Jul-2023 13:28:53.244,11.106702,0.718261,0.301669
26-Jul-2023 13:28:53.324,-3.531447,4.874595,-3.126827
26-Jul-2023 13:28:53.404,-6.22253,-10.553641,12.605472
26-Jul-2023 13:28:53.472,3.878607,-11.748347,-7.960721
26-Jul-2023 13:28:53.492,1.936909,-3.497929,-12.186486
26-Jul-2023 13:28:53.512,-5.956774,-1.707066,-9.363723
26-Jul-2023 13:28:53.532,-8.90643,-1.254562,-2.753332
26-Jul-2023 13:28:53.552,-8.425196,-4.754885,-7.256825
26-Jul-2023 13:28:53.572,-8.62152,-7.819463,-2.11408
26-Jul-2023 13:28:53.592,-5.135562,-10.180145,1.312023
26-Jul-2023 13:28:53.612,-3.399766,-11.583148,5.671864
26-Jul-2023 13:28:53.632,0.088585,-21.131224,-0.957681
26-Jul-2023 13:28:53.652,3.754108,-29.90358,-4.738125
26-Jul-2023 13:28:53.672,7.788338,-28.984205,-3.196259
26-Jul-2023 13:28:53.692,3.715801,-16.294937,-4.237737
26-Jul-2023 13:28:53.712,-3.380613,-5.190629,-0.064643
26-Jul-2023 13:28:53.732,1.56102,-5.331887,-1.177947
26-Jul-2023 13:28:53.752,0.957681,-9.832987,-3.107674
26-Jul-2023 13:28:53.772,-5.312734,-8.511387,-3.49314
26-Jul-2023 13:28:53.792,-2.588132,-6.291962,-1.051055
26-Jul-2023 13:28:53.812,1.132457,-3.718195,0.950498
26-Jul-2023 13:28:53.832,-2.75812,-0.493206,1.434127
26-Jul-2023 13:28:53.852,-6.323087,3.818752,1.702277
26-Jul-2023 13:28:53.872,-7.352593,3.521871,-4.979939
26-Jul-2023 13:28:53.892,-6.564901,-2.164358,-5.161899
26-Jul-2023 13:28:53.912,-2.219425,-2.059013,2.169147
26-Jul-2023 13:28:53.932,-0.464475,-8.238448,11.099519
26-Jul-2023 13:28:53.952,4.055778,-20.470425,-11.580753
26-Jul-2023 13:28:53.972,10.754754,-35.494041,-1.386243
26-Jul-2023 13:28:53.992,7.070077,-25.831041,4.395754
26-Jul-2023 13:28:54.012,7.40766,-10.800244,-9.380483
26-Jul-2023 13:28:54.032,7.400477,-4.378995,-9.77792
26-Jul-2023 13:28:54.052,-1.788469,-7.852982,-1.695095
26-Jul-2023 13:28:54.072,-2.964022,-23.178267,-4.381389
26-Jul-2023 13:28:54.092,-5.465962,-21.696257,-9.370906
26-Jul-2023 13:28:54.112,-4.853047,-10.498574,-7.393295
26-Jul-2023 13:28:54.132,-4.412514,-6.215348,-6.047753
26-Jul-2023 13:28:54.152,-4.673482,-8.595184,-3.272874
26-Jul-2023 13:28:54.172,-3.871424,-5.731719,0.543484
26-Jul-2023 13:28:54.192,-3.196259,-0.612916,-2.614468
26-Jul-2023 13:28:54.212,-2.693477,2.394202,-3.957615
26-Jul-2023 13:28:54.232,-1.956063,1.254562,-3.126827
26-Jul-2023 13:28:54.252,-2.403779,1.745373,-1.821988
26-Jul-2023 13:28:54.272,-2.863465,2.935291,0.016759
26-Jul-2023 13:28:54.292,-2.681506,2.796427,0.988805
26-Jul-2023 13:28:54.312,-6.279991,-2.420538,2.602497
26-Jul-2023 13:28:54.332,-8.034941,-15.179238,-4.891354
26-Jul-2023 13:28:54.352,-9.409213,-36.181175,-19.713858
26-Jul-2023 13:28:54.372,-14.891934,-29.369673,-3.004723
26-Jul-2023 13:28:54.392,-15.485697,-9.378088,4.568137
26-Jul-2023 13:28:54.412,-10.649409,-10.508151,1.347936
26-Jul-2023 13:28:54.432,-5.183447,-12.459426,-5.95438
26-Jul-2023 13:28:54.452,-8.908825,-12.200851,-7.716512
26-Jul-2023 13:28:54.472,-6.244078,-9.476251,-4.019865
26-Jul-2023 13:28:54.492,-3.572149,-5.453991,-5.683835
26-Jul-2023 13:28:54.512,-4.307169,-3.002329,-3.708618
26-Jul-2023 13:28:54.532,-1.915361,-2.0231,-0.107739
26-Jul-2023 13:28:54.552,1.958457,0.220267,0.208296
26-Jul-2023 13:28:54.572,2.154782,2.832341,0.469264
26-Jul-2023 13:28:54.592,3.153164,4.173094,-1.414973
26-Jul-2023 13:28:54.612,2.885013,0.653617,-1.572991
26-Jul-2023 13:28:54.632,1.73819,-3.91452,2.298434
26-Jul-2023 13:28:54.652,-0.64404,-16.75223,-4.776433
26-Jul-2023 13:28:54.672,-3.993528,-26.415228,-6.641516
26-Jul-2023 13:28:54.692,-3.825934,-19.826384,-4.316746
26-Jul-2023 13:28:54.712,0.380678,-8.554482,-3.667917
26-Jul-2023 13:28:54.732,2.650381,-6.991069,-1.63524
26-Jul-2023 13:28:54.752,2.363077,-17.329231,-1.529895
26-Jul-2023 13:28:54.772,0.272939,-22.615629,-6.521805
26-Jul-2023 13:28:54.792,-1.764527,-16.026787,-9.552865
26-Jul-2023 13:28:54.812,-4.419696,-11.832145,-9.639056
26-Jul-2023 13:28:54.832,-7.383718,-12.859258,-9.399636
26-Jul-2023 13:28:54.852,-6.873753,-11.903971,-4.728549
26-Jul-2023 13:28:54.872,-6.586449,-9.107543,-2.214637
26-Jul-2023 13:28:54.892,-4.74052,-4.671088,-3.277662
26-Jul-2023 13:28:54.912,-4.637568,-1.046266,-2.825158
